level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	1	30	0	0	0	127.48	515.32	17.00	9.18	100	FedEx
4	1	30	0	1	0	127.474000	523.321000	21.973000	9.177000	-1	###LINE###
5	1	30	0	1	0	127.47	523.32	21.97	9.18	100	Express
4	1	30	0	2	0	127.474000	531.322000	13.272000	9.177000	-1	###LINE###
5	1	30	0	2	0	127.47	531.32	13.27	9.18	100	zone
3	1	31	0	0	0	181.472000	515.320000	20.454000	25.179000	-1	###FLOW###
4	1	31	0	0	0	181.479000	515.320000	16.996000	9.177000	-1	###LINE###
5	1	31	0	0	0	181.48	515.32	17.00	9.18	100	FedEx
4	1	31	0	1	0	181.472000	523.321000	20.454000	9.177000	-1	###LINE###
5	1	31	0	1	0	181.47	523.32	20.45	9.18	100	Ground
4	1	31	0	2	0	181.472000	531.322000	13.272000	9.177000	-1	###LINE###
5	1	31	0	2	0	181.47	531.32	13.27	9.18	100	zone
3	1	32	0	0	0	228.323000	514.585000	42.847000	9.177000	-1	###FLOW###
4	1	32	0	0	0	228.323000	514.585000	42.847000	9.177000	-1	###LINE###
5	1	32	0	0	0	228.32	514.59	32.59	9.18	100	Destination
5	1	32	0	0	1	262.06	514.59	9.11	9.18	100	ZIP
3	1	33	0	0	0	309.313000	514.585000	21.973000	25.179000	-1	###FLOW###
4	1	33	0	0	0	309.320000	514.585000	16.996000	9.177000	-1	###LINE###
5	1	33	0	0	0	309.32	514.59	17.00	9.18	100	FedEx
4	1	33	0	1	0	309.313000	522.586000	21.973000	9.177000	-1	###LINE###
5	1	33	0	1	0	309.31	522.59	21.97	9.18	100	Express
4	1	33	0	2	0	309.313000	530.587000	13.272000	9.177000	-1	###LINE###
5	1	33	0	2	0	309.31	530.59	13.27	9.18	100	zone
3	1	34	0	0	0	363.311000	514.585000	20.454000	25.179000	-1	###FLOW###
4	1	34	0	0	0	363.318000	514.585000	16.996000	9.177000	-1	###LINE###
5	1	34	0	0	0	363.32	514.59	17.00	9.18	100	FedEx
4	1	34	0	1	0	363.311000	522.586000	20.454000	9.177000	-1	###LINE###
5	1	34	0	1	0	363.31	522.59	20.45	9.18	100	Ground
4	1	34	0	2	0	363.311000	530.587000	13.272000	9.177000	-1	###LINE###
5	1	34	0	2	0	363.31	530.59	13.27	9.18	100	zone
3	1	35	0	0	0	410.162000	514.585000	42.847000	9.177000	-1	###FLOW###
4	1	35	0	0	0	410.162000	514.585000	42.847000	9.177000	-1	###LINE###
5	1	35	0	0	0	410.16	514.59	32.59	9.18	100	Destination
5	1	35	0	0	1	443.90	514.59	9.11	9.18	100	ZIP
3	1	36	0	0	0	491.152000	514.585000	21.973000	25.179000	-1	###FLOW###
4	1	36	0	0	0	491.159000	514.585000	16.996000	9.177000	-1	###LINE###
5	1	36	0	0	0	491.16	514.59	17.00	9.18	100	FedEx
4	1	36	0	1	0	491.152000	522.586000	21.973000	9.177000	-1	###LINE###
5	1	36	0	1	0	491.15	522.59	21.97	9.18	100	Express
4	1	36	0	2	0	491.152000	530.587000	13.272000	9.177000	-1	###LINE###
5	1	36	0	2	0	491.15	530.59	13.27	9.18	100	zone
3	1	37	0	0	0	545.150000	514.585000	20.454000	25.179000	-1	###FLOW###
4	1	37	0	0	0	545.157000	514.585000	16.996000	9.177000	-1	###LINE###
5	1	37	0	0	0	545.16	514.59	17.00	9.18	100	FedEx
4	1	37	0	1	0	545.150000	522.586000	20.454000	9.177000	-1	###LINE###
5	1	37	0	1	0	545.15	522.59	20.45	9.18	100	Ground
4	1	37	0	2	0	545.150000	530.587000	13.272000	9.177000	-1	###LINE###
5	1	37	0	2	0	545.15	530.59	13.27	9.18	100	zone
3	1	38	0	0	0	46.300000	544.340000	46.440000	147.600000	-1	###FLOW###
4	1	38	0	0	0	46.300000	544.340000	46.440000	9.000000	-1	###LINE###
5	1	38	0	0	0	46.30	544.34	46.44	9.00	100	00600-00799
4	1	38	0	1	0	46.300000	551.940000	46.440000	9.000000	-1	###LINE###
5	1	38	0	1	0	46.30	551.94	46.44	9.00	100	00800-00899
4	1	38	0	2	0	46.300000	559.540000	46.440000	9.000000	-1	###LINE###
5	1	38	0	2	0	46.30	559.54	46.44	9.00	100	00900-00999
4	1	38	0	3	0	46.300000	567.140000	21.780000	9.000000	-1	###LINE###
5	1	38	0	3	0	46.30	567.14	21.78	9.00	100	96700
4	1	38	0	4	0	46.300000	574.740000	21.780000	9.000000	-1	###LINE###
5	1	38	0	4	0	46.30	574.74	21.78	9.00	100	96701
4	1	38	0	5	0	46.300000	582.340000	46.440000	9.000000	-1	###LINE###
5	1	38	0	5	0	46.30	582.34	46.44	9.00	100	96702-96705
4	1	38	0	6	0	46.300000	594.640000	46.440000	9.000000	-1	###LINE###
5	1	38	0	6	0	46.30	594.64	46.44	9.00	100	96706-96707
4	1	38	0	7	0	46.300000	602.240000	21.780000	9.000000	-1	###LINE###
5	1	38	0	7	0	46.30	602.24	21.78	9.00	100	96708
4	1	38	0	8	0	46.300000	609.840000	21.780000	9.000000	-1	###LINE###
5	1	38	0	8	0	46.30	609.84	21.78	9.00	100	96709
4	1	38	0	9	0	46.300000	617.440000	21.780000	9.000000	-1	###LINE###
5	1	38	0	9	0	46.30	617.44	21.78	9.00	100	96710
4	1	38	0	10	0	46.300000	625.040000	46.440000	9.000000	-1	###LINE###
5	1	38	0	10	0	46.30	625.04	46.44	9.00	100	96711-96712
4	1	38	0	11	0	46.300000	632.640000	46.440000	9.000000	-1	###LINE###
5	1	38	0	11	0	46.30	632.64	46.44	9.00	100	96713-96716
4	1	38	0	12	0	46.300000	644.940000	21.780000	9.000000	-1	###LINE###
5	1	38	0	12	0	46.30	644.94	21.78	9.00	100	96717
4	1	38	0	13	0	46.300000	652.540000	46.440000	9.000000	-1	###LINE###
5	1	38	0	13	0	46.30	652.54	46.44	9.00	100	96718-96729
4	1	38	0	14	0	46.300000	660.140000	46.440000	9.000000	-1	###LINE###
5	1	38	0	14	0	46.30	660.14	46.44	9.00	100	96730-96731
4	1	38	0	15	0	46.300000	667.740000	46.440000	9.000000	-1	###LINE###
5	1	38	0	15	0	46.30	667.74	46.44	9.00	100	96732-96733
4	1	38	0	16	0	46.300000	675.340000	21.780000	9.000000	-1	###LINE###
5	1	38	0	16	0	46.30	675.34	21.78	9.00	100	96734
4	1	38	0	17	0	46.300000	682.940000	46.440000	9.000000	-1	###LINE###
5	1	38	0	17	0	46.30	682.94	46.44	9.00	100	96735-96743
3	1	39	0	0	0	127.300000	544.340000	10.125000	147.600000	-1	###FLOW###
4	1	39	0	0	0	127.300000	544.340000	3.159000	9.000000	-1	###LINE###
5	1	39	0	0	0	127.30	544.34	3.16	9.00	100	*
4	1	39	0	1	0	127.300000	551.940000	10.125000	9.000000	-1	###LINE###
5	1	39	0	1	0	127.30	551.94	10.13	9.00	100	NA
4	1	39	0	2	0	127.300000	559.540000	3.159000	9.000000	-1	###LINE###
5	1	39	0	2	0	127.30	559.54	3.16	9.00	100	*
4	1	39	0	3	0	127.300000	567.140000	8.712000	9.000000	-1	###LINE###
5	1	39	0	3	0	127.30	567.14	8.71	9.00	100	12
4	1	39	0	4	0	127.300000	574.740000	8.712000	9.000000	-1	###LINE###
5	1	39	0	4	0	127.30	574.74	8.71	9.00	100	10
4	1	39	0	5	0	127.300000	582.340000	8.712000	9.000000	-1	###LINE###
5	1	39	0	5	0	127.30	582.34	8.71	9.00	100	12
4	1	39	0	6	0	127.300000	594.640000	8.712000	9.000000	-1	###LINE###
5	1	39	0	6	0	127.30	594.64	8.71	9.00	100	10
4	1	39	0	7	0	127.300000	602.240000	8.712000	9.000000	-1	###LINE###
5	1	39	0	7	0	127.30	602.24	8.71	9.00	100	12
4	1	39	0	8	0	127.300000	609.840000	8.712000	9.000000	-1	###LINE###
5	1	39	0	8	0	127.30	609.84	8.71	9.00	100	10
4	1	39	0	9	0	127.300000	617.440000	8.712000	9.000000	-1	###LINE###
5	1	39	0	9	0	127.30	617.44	8.71	9.00	100	12
4	1	39	0	10	0	127.300000	625.040000	8.712000	9.000000	-1	###LINE###
5	1	39	0	10	0	127.30	625.04	8.71	9.00	100	10
4	1	39	0	11	0	127.300000	632.640000	8.712000	9.000000	-1	###LINE###
5	1	39	0	11	0	127.30	632.64	8.71	9.00	100	12
4	1	39	0	12	0	127.300000	644.940000	8.712000	9.000000	-1	###LINE###
5	1	39	0	12	0	127.30	644.94	8.71	9.00	100	10
4	1	39	0	13	0	127.300000	652.540000	8.712000	9.000000	-1	###LINE###
5	1	39	0	13	0	127.30	652.54	8.71	9.00	100	12
4	1	39	0	14	0	127.300000	660.140000	8.712000	9.000000	-1	###LINE###
5	1	39	0	14	0	127.30	660.14	8.71	9.00	100	10
4	1	39	0	15	0	127.300000	667.740000	8.712000	9.000000	-1	###LINE###
5	1	39	0	15	0	127.30	667.74	8.71	9.00	100	12
4	1	39	0	16	0	127.300000	675.340000	8.712000	9.000000	-1	###LINE###
5	1	39	0	16	0	127.30	675.34	8.71	9.00	100	10
4	1	39	0	17	0	127.300000	682.940000	8.712000	9.000000	-1	###LINE###
5	1	39	0	17	0	127.30	682.94	8.71	9.00	100	12
3	1	40	0	0	0	182.300000	544.340000	10.125000	147.600000	-1	###FLOW###
4	1	40	0	0	0	182.300000	544.340000	10.125000	9.000000	-1	###LINE###
5	1	40	0	0	0	182.30	544.34	10.13	9.00	100	NA
4	1	40	0	1	0	182.300000	551.940000	10.125000	9.000000	-1	###LINE###
5	1	40	0	1	0	182.30	551.94	10.13	9.00	100	NA
4	1	40	0	2	0	182.300000	559.540000	10.125000	9.000000	-1	###LINE###
5	1	40	0	2	0	182.30	559.54	10.13	9.00	100	NA
4	1	40	0	3	0	182.300000	567.140000	4.356000	9.000000	-1	###LINE###
5	1	40	0	3	0	182.30	567.14	4.36	9.00	100	9
4	1	40	0	4	0	182.300000	574.740000	4.356000	9.000000	-1	###LINE###
5	1	40	0	4	0	182.30	574.74	4.36	9.00	100	9
4	1	40	0	5	0	182.300000	582.340000	4.356000	9.000000	-1	###LINE###
5	1	40	0	5	0	182.30	582.34	4.36	9.00	100	9
4	1	40	0	6	0	182.300000	594.640000	4.356000	9.000000	-1	###LINE###
5	1	40	0	6	0	182.30	594.64	4.36	9.00	100	9
4	1	40	0	7	0	182.300000	602.240000	4.356000	9.000000	-1	###LINE###
5	1	40	0	7	0	182.30	602.24	4.36	9.00	100	9
4	1	40	0	8	0	182.300000	609.840000	4.356000	9.000000	-1	###LINE###
5	1	40	0	8	0	182.30	609.84	4.36	9.00	100	9
4	1	40	0	9	0	182.300000	617.440000	4.356000	9.000000	-1	###LINE###
5	1	40	0	9	0	182.30	617.44	4.36	9.00	100	9
4	1	40	0	10	0	182.300000	625.040000	4.356000	9.000000	-1	###LINE###
5	1	40	0	10	0	182.30	625.04	4.36	9.00	100	9
4	1	40	0	11	0	182.300000	632.640000	4.356000	9.000000	-1	###LINE###
5	1	40	0	11	0	182.30	632.64	4.36	9.00	100	9
4	1	40	0	12	0	182.300000	644.940000	4.356000	9.000000	-1	###LINE###
5	1	40	0	12	0	182.30	644.94	4.36	9.00	100	9
4	1	40	0	13	0	182.300000	652.540000	4.356000	9.000000	-1	###LINE###
5	1	40	0	13	0	182.30	652.54	4.36	9.00	100	9
4	1	40	0	14	0	182.300000	660.140000	4.356000	9.000000	-1	###LINE###
5	1	40	0	14	0	182.30	660.14	4.36	9.00	100	9
4	1	40	0	15	0	182.300000	667.740000	4.356000	9.000000	-1	###LINE###
5	1	40	0	15	0	182.30	667.74	4.36	9.00	100	9
4	1	40	0	16	0	182.300000	675.340000	4.356000	9.000000	-1	###LINE###
5	1	40	0	16	0	182.30	675.34	4.36	9.00	100	9
4	1	40	0	17	0	182.300000	682.940000	4.356000	9.000000	-1	###LINE###
5	1	40	0	17	0	182.30	682.94	4.36	9.00	100	9
3	1	41	0	0	0	228.100000	544.340000	46.440000	147.600000	-1	###FLOW###
4	1	41	0	0	0	228.100000	544.340000	21.780000	9.000000	-1	###LINE###
5	1	41	0	0	0	228.10	544.34	21.78	9.00	100	96744
4	1	41	0	1	0	228.100000	551.940000	46.440000	9.000000	-1	###LINE###
5	1	41	0	1	0	228.10	551.94	46.44	9.00	100	96745-96757
4	1	41	0	2	0	228.100000	559.540000	46.440000	9.000000	-1	###LINE###
5	1	41	0	2	0	228.10	559.54	46.44	9.00	100	96758-96759
4	1	41	0	3	0	228.100000	567.140000	46.440000	9.000000	-1	###LINE###
5	1	41	0	3	0	228.10	567.14	46.44	9.00	100	96760-96761
4	1	41	0	4	0	228.100000	574.740000	21.780000	9.000000	-1	###LINE###
5	1	41	0	4	0	228.10	574.74	21.78	9.00	100	96762
4	1	41	0	5	0	228.100000	582.340000	46.440000	9.000000	-1	###LINE###
5	1	41	0	5	0	228.10	582.34	46.44	9.00	100	96763-96774
4	1	41	0	6	0	228.100000	594.640000	21.780000	9.000000	-1	###LINE###
5	1	41	0	6	0	228.10	594.64	21.78	9.00	100	96775
4	1	41	0	7	0	228.100000	602.240000	46.440000	9.000000	-1	###LINE###
5	1	41	0	7	0	228.10	602.24	46.44	9.00	100	96776-96781
4	1	41	0	8	0	228.100000	609.840000	21.780000	9.000000	-1	###LINE###
5	1	41	0	8	0	228.10	609.84	21.78	9.00	100	96782
4	1	41	0	9	0	228.100000	617.440000	46.440000	9.000000	-1	###LINE###
5	1	41	0	9	0	228.10	617.44	46.44	9.00	100	96783-96785
4	1	41	0	10	0	228.100000	625.040000	21.780000	9.000000	-1	###LINE###
5	1	41	0	10	0	228.10	625.04	21.78	9.00	100	96786
4	1	41	0	11	0	228.100000	632.640000	46.440000	9.000000	-1	###LINE###
5	1	41	0	11	0	228.10	632.64	46.44	9.00	100	96787-96788
4	1	41	0	12	0	228.100000	644.940000	21.780000	9.000000	-1	###LINE###
5	1	41	0	12	0	228.10	644.94	21.78	9.00	100	96789
4	1	41	0	13	0	228.100000	652.540000	21.780000	9.000000	-1	###LINE###
5	1	41	0	13	0	228.10	652.54	21.78	9.00	100	96790
4	1	41	0	14	0	228.100000	660.140000	46.440000	9.000000	-1	###LINE###
5	1	41	0	14	0	228.10	660.14	46.44	9.00	100	96791-96792
4	1	41	0	15	0	228.100000	667.740000	21.780000	9.000000	-1	###LINE###
5	1	41	0	15	0	228.10	667.74	21.78	9.00	100	96793
4	1	41	0	16	0	228.100000	675.340000	46.440000	9.000000	-1	###LINE###
5	1	41	0	16	0	228.10	675.34	46.44	9.00	100	96794-96795
4	1	41	0	17	0	228.100000	682.940000	21.780000	9.000000	-1	###LINE###
5	1	41	0	17	0	228.10	682.94	21.78	9.00	100	96796
3	1	42	0	0	0	309.100000	544.340000	8.712000	147.600000	-1	###FLOW###
4	1	42	0	0	0	309.100000	544.340000	8.712000	9.000000	-1	###LINE###
5	1	42	0	0	0	309.10	544.34	8.71	9.00	100	10
4	1	42	0	1	0	309.100000	551.940000	8.712000	9.000000	-1	###LINE###
5	1	42	0	1	0	309.10	551.94	8.71	9.00	100	12
4	1	42	0	2	0	309.100000	559.540000	8.712000	9.000000	-1	###LINE###
5	1	42	0	2	0	309.10	559.54	8.71	9.00	100	10
4	1	42	0	3	0	309.100000	567.140000	8.712000	9.000000	-1	###LINE###
5	1	42	0	3	0	309.10	567.14	8.71	9.00	100	12
4	1	42	0	4	0	309.100000	574.740000	8.712000	9.000000	-1	###LINE###
5	1	42	0	4	0	309.10	574.74	8.71	9.00	100	10
4	1	42	0	5	0	309.100000	582.340000	8.712000	9.000000	-1	###LINE###
5	1	42	0	5	0	309.10	582.34	8.71	9.00	100	12
4	1	42	0	6	0	309.100000	594.640000	8.712000	9.000000	-1	###LINE###
5	1	42	0	6	0	309.10	594.64	8.71	9.00	100	10
4	1	42	0	7	0	309.100000	602.240000	8.712000	9.000000	-1	###LINE###
5	1	42	0	7	0	309.10	602.24	8.71	9.00	100	12
4	1	42	0	8	0	309.100000	609.840000	8.712000	9.000000	-1	###LINE###
5	1	42	0	8	0	309.10	609.84	8.71	9.00	100	10
4	1	42	0	9	0	309.100000	617.440000	8.712000	9.000000	-1	###LINE###
5	1	42	0	9	0	309.10	617.44	8.71	9.00	100	12
4	1	42	0	10	0	309.100000	625.040000	8.712000	9.000000	-1	###LINE###
5	1	42	0	10	0	309.10	625.04	8.71	9.00	100	10
4	1	42	0	11	0	309.100000	632.640000	8.712000	9.000000	-1	###LINE###
5	1	42	0	11	0	309.10	632.64	8.71	9.00	100	12
4	1	42	0	12	0	309.100000	644.940000	8.712000	9.000000	-1	###LINE###
5	1	42	0	12	0	309.10	644.94	8.71	9.00	100	10
4	1	42	0	13	0	309.100000	652.540000	8.712000	9.000000	-1	###LINE###
5	1	42	0	13	0	309.10	652.54	8.71	9.00	100	12
4	1	42	0	14	0	309.100000	660.140000	8.712000	9.000000	-1	###LINE###
5	1	42	0	14	0	309.10	660.14	8.71	9.00	100	10
4	1	42	0	15	0	309.100000	667.740000	8.712000	9.000000	-1	###LINE###
5	1	42	0	15	0	309.10	667.74	8.71	9.00	100	12
4	1	42	0	16	0	309.100000	675.340000	8.712000	9.000000	-1	###LINE###
5	1	42	0	16	0	309.10	675.34	8.71	9.00	100	10
4	1	42	0	17	0	309.100000	682.940000	8.712000	9.000000	-1	###LINE###
5	1	42	0	17	0	309.10	682.94	8.71	9.00	100	12
3	1	43	0	0	0	364.100000	544.340000	4.356000	147.600000	-1	###FLOW###
4	1	43	0	0	0	364.100000	544.340000	4.356000	9.000000	-1	###LINE###
5	1	43	0	0	0	364.10	544.34	4.36	9.00	100	9
4	1	43	0	1	0	364.100000	551.940000	4.356000	9.000000	-1	###LINE###
5	1	43	0	1	0	364.10	551.94	4.36	9.00	100	9
4	1	43	0	2	0	364.100000	559.540000	4.356000	9.000000	-1	###LINE###
5	1	43	0	2	0	364.10	559.54	4.36	9.00	100	9
4	1	43	0	3	0	364.100000	567.140000	4.356000	9.000000	-1	###LINE###
5	1	43	0	3	0	364.10	567.14	4.36	9.00	100	9
4	1	43	0	4	0	364.100000	574.740000	4.356000	9.000000	-1	###LINE###
5	1	43	0	4	0	364.10	574.74	4.36	9.00	100	9
4	1	43	0	5	0	364.100000	582.340000	4.356000	9.000000	-1	###LINE###
5	1	43	0	5	0	364.10	582.34	4.36	9.00	100	9
4	1	43	0	6	0	364.100000	594.640000	4.356000	9.000000	-1	###LINE###
5	1	43	0	6	0	364.10	594.64	4.36	9.00	100	9
4	1	43	0	7	0	364.100000	602.240000	4.356000	9.000000	-1	###LINE###
5	1	43	0	7	0	364.10	602.24	4.36	9.00	100	9
4	1	43	0	8	0	364.100000	609.840000	4.356000	9.000000	-1	###LINE###
5	1	43	0	8	0	364.10	609.84	4.36	9.00	100	9
4	1	43	0	9	0	364.100000	617.440000	4.356000	9.000000	-1	###LINE###
5	1	43	0	9	0	364.10	617.44	4.36	9.00	100	9
4	1	43	0	10	0	364.100000	625.040000	4.356000	9.000000	-1	###LINE###
5	1	43	0	10	0	364.10	625.04	4.36	9.00	100	9
4	1	43	0	11	0	364.100000	632.640000	4.356000	9.000000	-1	###LINE###
5	1	43	0	11	0	364.10	632.64	4.36	9.00	100	9
4	1	43	0	12	0	364.100000	644.940000	4.356000	9.000000	-1	###LINE###
5	1	43	0	12	0	364.10	644.94	4.36	9.00	100	9
4	1	43	0	13	0	364.100000	652.540000	4.356000	9.000000	-1	###LINE###
5	1	43	0	13	0	364.10	652.54	4.36	9.00	100	9
4	1	43	0	14	0	364.100000	660.140000	4.356000	9.000000	-1	###LINE###
5	1	43	0	14	0	364.10	660.14	4.36	9.00	100	9
4	1	43	0	15	0	364.100000	667.740000	4.356000	9.000000	-1	###LINE###
5	1	43	0	15	0	364.10	667.74	4.36	9.00	100	9
4	1	43	0	16	0	364.100000	675.340000	4.356000	9.000000	-1	###LINE###
5	1	43	0	16	0	364.10	675.34	4.36	9.00	100	9
4	1	43	0	17	0	364.100000	682.940000	4.356000	9.000000	-1	###LINE###
5	1	43	0	17	0	364.10	682.94	4.36	9.00	100	9
3	1	44	0	0	0	409.900000	544.340000	46.440000	117.200000	-1	###FLOW###
4	1	44	0	0	0	409.900000	544.340000	21.780000	9.000000	-1	###LINE###
5	1	44	0	0	0	409.90	544.34	21.78	9.00	100	96797
4	1	44	0	1	0	409.900000	551.940000	46.440000	9.000000	-1	###LINE###
5	1	44	0	1	0	409.90	551.94	46.44	9.00	100	96798-96800
4	1	44	0	2	0	409.900000	559.540000	46.440000	9.000000	-1	###LINE###
5	1	44	0	2	0	409.90	559.54	46.44	9.00	100	96801-96863
4	1	44	0	3	0	409.900000	567.140000	46.440000	9.000000	-1	###LINE###
5	1	44	0	3	0	409.90	567.14	46.44	9.00	100	96864-96899
4	1	44	0	4	0	409.900000	574.740000	46.440000	9.000000	-1	###LINE###
5	1	44	0	4	0	409.90	574.74	46.44	9.00	100	96900-96999
4	1	44	0	5	0	409.900000	582.340000	21.780000	9.000000	-1	###LINE###
5	1	44	0	5	0	409.90	582.34	21.78	9.00	100	99500
4	1	44	0	6	0	409.900000	594.640000	46.440000	9.000000	-1	###LINE###
5	1	44	0	6	0	409.90	594.64	46.44	9.00	100	99501-99524
4	1	44	0	7	0	409.900000	602.240000	46.440000	9.000000	-1	###LINE###
5	1	44	0	7	0	409.90	602.24	46.44	9.00	100	99525-99539
4	1	44	0	8	0	409.900000	609.840000	21.780000	9.000000	-1	###LINE###
5	1	44	0	8	0	409.90	609.84	21.78	9.00	100	99540
4	1	44	0	9	0	409.900000	617.440000	46.440000	9.000000	-1	###LINE###
5	1	44	0	9	0	409.90	617.44	46.44	9.00	100	99541-99566
4	1	44	0	10	0	409.900000	625.040000	21.780000	9.000000	-1	###LINE###
5	1	44	0	10	0	409.90	625.04	21.78	9.00	100	99567
4	1	44	0	11	0	409.900000	632.640000	46.440000	9.000000	-1	###LINE###
5	1	44	0	11	0	409.90	632.64	46.44	9.00	100	99568-99576
4	1	44	0	12	0	409.900000	644.940000	21.780000	9.000000	-1	###LINE###
5	1	44	0	12	0	409.90	644.94	21.78	9.00	100	99577
4	1	44	0	13	0	409.900000	652.540000	46.440000	9.000000	-1	###LINE###
5	1	44	0	13	0	409.90	652.54	46.44	9.00	100	99578-99999
3	1	45	0	0	0	490.900000	544.340000	10.125000	117.200000	-1	###FLOW###
4	1	45	0	0	0	490.900000	544.340000	8.712000	9.000000	-1	###LINE###
5	1	45	0	0	0	490.90	544.34	8.71	9.00	100	10
4	1	45	0	1	0	490.900000	551.940000	8.712000	9.000000	-1	###LINE###
5	1	45	0	1	0	490.90	551.94	8.71	9.00	100	12
4	1	45	0	2	0	490.900000	559.540000	8.712000	9.000000	-1	###LINE###
5	1	45	0	2	0	490.90	559.54	8.71	9.00	100	10
4	1	45	0	3	0	490.900000	567.140000	8.712000	9.000000	-1	###LINE###
5	1	45	0	3	0	490.90	567.14	8.71	9.00	100	12
4	1	45	0	4	0	490.900000	574.740000	10.125000	9.000000	-1	###LINE###
5	1	45	0	4	0	490.90	574.74	10.13	9.00	100	NA
4	1	45	0	5	0	490.900000	582.340000	8.712000	9.000000	-1	###LINE###
5	1	45	0	5	0	490.90	582.34	8.71	9.00	100	11
4	1	45	0	6	0	490.900000	594.640000	4.356000	9.000000	-1	###LINE###
5	1	45	0	6	0	490.90	594.64	4.36	9.00	100	9
4	1	45	0	7	0	490.900000	602.240000	8.712000	9.000000	-1	###LINE###
5	1	45	0	7	0	490.90	602.24	8.71	9.00	100	11
4	1	45	0	8	0	490.900000	609.840000	4.356000	9.000000	-1	###LINE###
5	1	45	0	8	0	490.90	609.84	4.36	9.00	100	9
4	1	45	0	9	0	490.900000	617.440000	8.712000	9.000000	-1	###LINE###
5	1	45	0	9	0	490.90	617.44	8.71	9.00	100	11
4	1	45	0	10	0	490.900000	625.040000	4.356000	9.000000	-1	###LINE###
5	1	45	0	10	0	490.90	625.04	4.36	9.00	100	9
4	1	45	0	11	0	490.900000	632.640000	8.712000	9.000000	-1	###LINE###
5	1	45	0	11	0	490.90	632.64	8.71	9.00	100	11
4	1	45	0	12	0	490.900000	644.940000	4.356000	9.000000	-1	###LINE###
5	1	45	0	12	0	490.90	644.94	4.36	9.00	100	9
4	1	45	0	13	0	490.900000	652.540000	8.712000	9.000000	-1	###LINE###
5	1	45	0	13	0	490.90	652.54	8.71	9.00	100	11
3	1	46	0	0	0	545.900000	544.340000	10.125000	117.200000	-1	###FLOW###
4	1	46	0	0	0	545.900000	544.340000	4.356000	9.000000	-1	###LINE###
5	1	46	0	0	0	545.90	544.34	4.36	9.00	100	9
4	1	46	0	1	0	545.900000	551.940000	4.356000	9.000000	-1	###LINE###
5	1	46	0	1	0	545.90	551.94	4.36	9.00	100	9
4	1	46	0	2	0	545.900000	559.540000	4.356000	9.000000	-1	###LINE###
5	1	46	0	2	0	545.90	559.54	4.36	9.00	100	9
4	1	46	0	3	0	545.900000	567.140000	4.356000	9.000000	-1	###LINE###
5	1	46	0	3	0	545.90	567.14	4.36	9.00	100	9
4	1	46	0	4	0	545.900000	574.740000	10.125000	9.000000	-1	###LINE###
5	1	46	0	4	0	545.90	574.74	10.13	9.00	100	NA
4	1	46	0	5	0	545.900000	582.340000	8.712000	9.000000	-1	###LINE###
5	1	46	0	5	0	545.90	582.34	8.71	9.00	100	17
4	1	46	0	6	0	545.900000	594.640000	8.712000	9.000000	-1	###LINE###
5	1	46	0	6	0	545.90	594.64	8.71	9.00	100	17
4	1	46	0	7	0	545.900000	602.240000	8.712000	9.000000	-1	###LINE###
5	1	46	0	7	0	545.90	602.24	8.71	9.00	100	17
4	1	46	0	8	0	545.900000	609.840000	8.712000	9.000000	-1	###LINE###
5	1	46	0	8	0	545.90	609.84	8.71	9.00	100	17
4	1	46	0	9	0	545.900000	617.440000	8.712000	9.000000	-1	###LINE###
5	1	46	0	9	0	545.90	617.44	8.71	9.00	100	17
4	1	46	0	10	0	545.900000	625.040000	8.712000	9.000000	-1	###LINE###
5	1	46	0	10	0	545.90	625.04	8.71	9.00	100	17
4	1	46	0	11	0	545.900000	632.640000	8.712000	9.000000	-1	###LINE###
5	1	46	0	11	0	545.90	632.64	8.71	9.00	100	17
4	1	46	0	12	0	545.900000	644.940000	8.712000	9.000000	-1	###LINE###
5	1	46	0	12	0	545.90	644.94	8.71	9.00	100	17
4	1	46	0	13	0	545.900000	652.540000	8.712000	9.000000	-1	###LINE###
5	1	46	0	13	0	545.90	652.54	8.71	9.00	100	17
3	1	47	0	0	0	43.769000	719.737400	272.475900	45.792000	-1	###FLOW###
4	1	47	0	0	0	43.769000	719.737400	258.903000	11.799000	-1	###LINE###
5	1	47	0	0	0	43.77	719.74	20.06	11.80	100	FedEx
5	1	47	0	0	1	65.41	719.74	26.97	11.80	100	reserves
5	1	47	0	0	2	93.95	719.74	10.83	11.80	100	the
5	1	47	0	0	3	106.35	719.74	15.41	11.80	100	right
5	1	47	0	0	4	123.34	719.74	6.89	11.80	100	to
5	1	47	0	0	5	131.81	719.74	22.88	11.80	100	modify
5	1	47	0	0	6	156.26	719.74	7.65	11.80	100	its
5	1	47	0	0	7	165.49	719.74	25.62	11.80	100	services
5	1	47	0	0	8	192.68	719.74	12.36	11.80	100	and
5	1	47	0	0	9	206.61	719.74	15.56	11.80	100	zone
5	1	47	0	0	10	223.75	719.74	29.45	11.80	100	structure
5	1	47	0	0	11	254.77	719.74	24.97	11.80	100	without
5	1	47	0	0	12	281.32	719.74	21.35	11.80	100	notice.
4	1	47	0	1	0	44.080400	731.734400	272.164500	11.799000	-1	###LINE###
5	1	47	0	1	0	44.08	731.73	19.71	11.80	100	Zones
5	1	47	0	1	1	65.27	731.73	17.21	11.80	100	differ
5	1	47	0	1	2	83.97	731.73	9.20	11.80	100	for
